Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Overall_happiness_score,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_government_satisfaction,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Avg_education_importance,Num_of_kids_born_last_10_years,Financial_agenda_matters,Issue_Education,Issue_Environment,Issue_Financial,Issue_Foreign_Affairs,Issue_Healthcare,Issue_Military,Issue_Other,Issue_Social,trans_Car,trans_Foot_or_bicycle,trans_Motorcycle_or_truck,trans_Public_or_other,Occ_Hightech,Occ_Industry_or_other,Occ_Public_Sector,Occ_Services_or_Retail,Occ_Student_or_Unemployed
Oranges,2.0,492.066424925141,35506.556294239504,164.022141641714,0.0,216.47416585865102,1.0,1.0,1.0,0.752651579212397,0.9870274967979641,731.182743562385,0.9721008967608209,48.6742792418227,2.049,9951.0,6.4879869576543605,549.305874385972,3263.35340735846,59607.5498613185,1.0,46861.064484198796,23.4372753191571,288.54636150321204,52.297872118651895,27077.2850903761,50.0,2.0,3.0,776.523118551582,10.0,521.0008300366841,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
Khakis,7.0,823.878597632579,269620.066502665,274.62619921086,0.0,981.771102966215,0.0,1.0,-1.0,0.857666764874011,0.22031958703883,523.36096088402,5.697595472447571,16.2541075143963,9.33,6670.0,15.412802901119,978.428044472821,11774.5671186078,117717.19160197099,0.0,963874.498619498,31.2798344700355,836.8788148662151,38.6652542278171,75704.1754922136,100.0,0.0,5.0,1473.38929148999,12.0,989.2538823356531,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Purples,8.0,310.846786156328,40726.828105441804,103.615595385443,1.0,393.05693273238296,1.0,1.0,-1.0,0.14733523968607198,0.0822143189143389,147.106434451416,5.839145490899679,78.84771781973541,5.43,4570.0,16.380116972141,359.357137439227,4649.28360220229,46701.8589515758,0.0,154493.752368989,18.956717475323302,176.96352677069697,77.2192077012733,10849.807202465201,80.0,0.0,3.0,607.755814794349,14.0,490.057395651613,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Khakis,10.0,274.30257873314497,882.4689231259689,91.4341929110483,1.0,512.0766330435141,1.0,-1.0,-1.0,0.8052636038046329,0.0602169302292168,637.41905009374,4.961950109385213,88.76633853651579,10.214,5786.0,53.6288836039603,198.902282631025,494.318669562667,18763.4370028625,-1.0,93.1497232895047,14.1032720540669,691.315999425729,97.27034438401459,8461.64582620584,100.0,1.0,2.0,238.394160955918,12.0,116.83393108997801,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Khakis,2.0,161.191912577627,47589.8533975946,53.7306375258758,1.0,885.7116831095869,0.0,-1.0,-1.0,0.29785971483215695,0.434578239219263,683.8958077132701,2.92771090287715,11.874244315549701,7.0760000000000005,8924.0,95.1563156908378,867.33822140377,10591.7932739034,104944.295680245,0.0,784485.185596818,29.450606469201396,660.934721297351,51.0587072769494,2950.71204646293,90.0,2.0,1.0,1314.8307709456699,15.0,891.3104067426401,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Turquoises,2.0,218.684426637508,36828.793840792205,72.89480887916929,1.0,505.232051596977,0.0,1.0,1.0,0.434964248910546,0.618683282053098,905.3610635455699,2.46960131218657,54.66978985350579,10.507,5493.0,27.9107214650139,682.773424822725,6417.86736561522,81975.95976556519,1.0,255259.42596089,26.129933502072397,364.98075512787995,56.114170514047096,5396.54797040979,80.0,2.0,3.0,1072.9571332088099,12.0,497.9108768012819,5.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Greys,7.0,55.583627899060794,10860.514385649,18.5278759663536,0.0,586.171583044467,0.0,-1.0,1.0,0.9585425867699091,0.18029457377269897,108.004765817896,6.93065081024542,32.4674738803878,6.147,5853.0,19.1926616244018,575.36312997332,7012.44209039131,67300.58208628,-1.0,343597.124768857,23.9867282048494,114.78605508593,29.5687864301726,371.81006379093697,30.0,0.0,1.0,822.239948686053,6.0,491.591946811238,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
Purples,4.0,556.6017866352411,71632.4025290695,185.533928878414,1.0,386.08788679300005,1.0,-1.0,1.0,0.9182505263015629,0.7516407293733209,422.61650669388496,0.5767047149129211,53.9675700245425,2.93,7070.0,1.07367541640997,452.50745796484597,4765.89378385969,53841.213844710495,-1.0,149063.856328284,21.2722226851085,124.77801998091999,38.5102740023285,34618.3726939387,100.0,2.0,2.0,686.672525457266,14.0,481.61404921920996,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Greens,2.0,263.254670733736,26344.9393220669,87.75155691124522,0.0,300.221902030901,1.0,1.0,1.0,0.5382440651301289,0.5103561965090921,157.041538506746,4.8910197729372795,17.1331720659509,0.35999999999999893,9640.0,44.125176477246,563.248726045193,4128.7164723994,66576.7065163547,-1.0,90133.190459052,23.732861733158003,299.234080859047,51.917415345087605,7798.08729725875,80.0,0.0,3.0,807.5785277883529,14.0,713.6102651397349,0.0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Yellows,7.0,1151.9543923649699,97737.31289005539,383.98479745499003,0.0,254.534329322015,1.0,-1.0,-1.0,0.93767632287927,0.4605299496751945,916.8325799982989,3.2680975366383795,17.308640992268902,7.622000000000001,6378.0,16.930781933479,261.79515216187,3068.93359754389,39746.964670493195,-1.0,64787.7248034079,16.1800850480419,365.70490875603997,41.217546723783,147838.309474004,90.0,2.0,2.0,575.77056768374,14.0,629.40299561171,0.7018348623853211,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Purples,10.0,132.150398918709,18102.6153483896,44.050132972903,1.0,410.954840012066,1.0,-1.0,1.0,0.635060795582831,0.885208492632955,222.79571578837897,0.519116220530123,97.3687619436532,2.2969999999999997,7703.0,44.1066551255062,382.230925128963,4953.546418028714,48189.0087875475,1.0,171179.2224825671,19.5507269718792,152.473637395524,96.072854869999,1994.4643479033398,70.0,1.0,0.0,616.066414378694,9.0,461.92619552284106,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Blues,5.0,1743.13470281258,226641.246394097,581.044900937527,1.0,390.058059245348,1.0,1.0,-1.0,0.5009010329376911,0.427290829597041,572.59713136591,3.0350929195992595,36.4945211214945,9.987,4013.0,47.800128464587004,588.2403925061229,5077.06137746572,57273.0909634847,0.0,152145.289582247,24.253667609376603,371.97180587504,73.0849698884413,338204.221806438,90.0,1.0,2.0,646.310693002306,11.0,155.777067644522,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Purples,9.0,382.708196741431,56078.3636832815,127.56939891381,0.0,439.59103171105903,1.0,1.0,-1.0,0.4035211405716839,0.9574200462084259,826.150327222422,9.2246801359579,40.05067693069579,5.496,4504.0,10.12755013071,430.25362486596606,5256.4175668425205,53419.48607593901,0.0,193240.275160793,20.7425558903903,92.2772605825115,4.60552091244608,16411.5209381447,70.0,2.0,3.0,681.7558122368599,12.0,501.13689337277003,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Browns,7.0,647.596957501352,70442.7965963874,215.865652500451,1.0,326.327026928197,1.0,1.0,-1.0,0.167494996683672,0.5479441545903679,656.92470758222,9.23303281655535,40.4377043247223,2.5269999999999997,7473.0,48.980582295916996,387.63301005603205,4038.53628939404,45839.7365607741,-1.0,106489.328503796,19.6883978539655,169.81870731977,43.2277081767097,46823.8455819458,90.0,0.0,3.0,583.274939971773,8.0,403.545056457048,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Khakis,1.0,474.741531440999,68730.71227676683,158.247177147,0.0,825.4955422437109,0.0,-1.0,-1.0,0.16554067935794597,0.177440320840105,276.984325377271,2.9886321653612,34.322845097631195,12.585999999999999,3414.0,83.886374370195,745.336829451844,9745.62908134079,93851.3077250818,0.0,681442.890264238,27.3008576687958,555.8064871137581,71.26819472759959,25210.416252140898,80.0,2.0,2.0,1192.28611705258,12.0,877.866832643096,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Blues,4.0,2257.9103501904897,453208.86002707604,752.6367833968311,0.0,602.161454269662,0.0,1.0,1.0,0.17486212216317698,0.167981977108866,412.302545038983,0.0550477742217481,43.9867679728195,7.021,6979.0,68.3697560802102,529.682782478631,7080.980107653891,60867.737521650306,0.005,362598.417008155,20.857631303183563,176.654331818143,92.46398790273821,567224.764505324,80.0,2.0,2.0,716.416958370246,10.0,358.972617425025,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Purples,6.0,503.17037236772904,62996.2037981437,167.72345745591002,0.0,375.59566654356496,1.0,-1.0,-1.0,0.95860535884276,0.00533076608553529,413.17061008885497,7.361335142049941,46.7236013151705,2.7119999999999997,7288.0,47.013333090581,439.299023562108,4634.5547125598705,51682.3000460128,0.0,141072.104726305,20.9594614330165,150.298533112667,2.62537775561213,28308.8816384203,100.0,2.0,1.0,653.651553725549,12.0,441.44573173059007,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Khakis,3.0,481.859943725971,137996.282155569,160.61998124199,0.0,859.147666987104,0.0,1.0,1.0,0.8365160871762779,0.8134672499727459,498.652231413871,8.45320667838678,13.9374586986378,6.937,9063.0,49.17381106731825,661.672291811556,9914.82125349415,83362.4949898503,-1.0,738134.713689384,25.7229915019921,436.412558182652,0.123263779096305,25969.3983554194,90.0,2.0,2.0,1025.40246641922,15.0,687.965274180222,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Oranges,3.0,397.61338470581495,37358.1403345275,132.537794901938,1.0,281.867827680156,1.0,-1.0,-1.0,0.55155776697211,0.34850714262574894,301.224363967776,2.97201341716573,33.114769659005105,6.812,5188.0,87.33261008746919,584.383228867117,3987.44473453579,59266.2327203326,1.0,79449.4722811301,24.1740197085035,285.758286393327,58.758102986030295,17708.8048723702,50.0,0.0,1.0,722.040848322347,7.0,335.818319147852,1.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
Browns,6.0,293.10466964039904,43722.67004362,97.7015565467997,0.0,447.512522716837,1.0,1.0,-1.0,0.44916426227428,0.489038844592869,173.932161414996,6.624116296879951,85.1427661255002,0.566000000000001,9434.0,9.99097083695233,427.47843737159894,5330.08210191156,52313.268386219905,1.0,200267.457988387,20.6755516824001,99.38433542114642,51.068051957079895,9653.295708214291,70.0,2.0,2.0,657.9009874345089,6.0,456.838283056773,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Purples,2.0,512.038718248299,71847.2542420282,170.679572749433,0.0,420.94817255902,1.0,-1.0,-1.0,0.6022869420703499,0.83597989869304,174.375612754375,8.31235790392384,57.8742644516751,0.989000000000001,9011.0,68.4116948861629,338.750386040262,4886.98249767073,46224.2899598292,0.0,177197.363980779,18.4051728065852,180.73436710649898,62.716457108035705,29312.1961266784,100.0,1.0,3.0,607.1471243248529,12.0,520.3539192654309,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Khakis,2.0,200.052665622099,66121.8503350565,66.684221874033,1.0,991.5666476540899,0.0,-1.0,-0.028187919463087248,0.5733778220601379,0.24852975783869602,451.032822253183,7.1711349184624895,61.7944126948714,12.592,3408.0,47.10285507608211,789.753719116561,11495.173914773999,100298.796970693,-1.0,983204.41673997,28.1025571633003,686.0892315371531,80.6221459759399,4523.4696688193,80.0,2.0,2.0,1250.41036917137,10.0,880.950714402116,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
Purples,10.0,394.1103265215332,27181.3907944955,71.16396429126341,0.0,381.954421246773,1.0,1.0,-1.0,0.657262889668345,0.4288862578105179,91.88287961296741,1.030594331678,72.513529099524,5.382000000000001,4618.0,97.31203285045919,495.494479362625,4810.533171192979,57383.334453872805,-1.0,145889.179909957,22.259705284720802,118.62835099799801,63.500403333455296,5145.47377793947,80.52487698195735,1.0,2.0,728.717667978597,13.0,489.154388855114,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Violets,6.0,349.369485191774,12362.4420248221,116.456495063925,0.0,106.155023968704,1.0,1.0,1.0,0.8522591898217801,0.113784290850163,676.793458173051,1.9988058065064298,87.2926911571994,11.966,4034.0,35.9101310139522,35.133969288752,1131.8181782645402,12536.354100840901,-1.0,11268.889113796002,5.92739144048645,628.830932963969,55.1352719776332,13688.5717376378,100.0,0.0,1.0,214.43175193659,16.0,344.391354359686,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Purples,9.0,644.931708586117,102025.316139151,214.977236195372,0.0,474.586602492319,1.0,1.0,1.0,0.155120491981506,0.501742841210216,418.379976414144,8.954617269337179,40.5662036268041,5.827000000000001,4173.0,5.9883990790695,383.530697362571,5512.92741964833,50185.0520540263,-1.0,225232.443265202,19.5839397814273,119.243526699051,9.793488541617991,46440.1893183963,70.0,2.0,5.0,641.215070976659,12.0,497.157566202228,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Khakis,5.448840381991815,216.23161058148997,443.781998305658,72.07720352716329,1.0,6.15703685199736,1.0,-1.0,-1.0,0.0459475535899401,0.0132442449685186,993.7981755938381,1.5537844575010202,14.0063284896314,8.068999999999999,7931.0,63.5921121807769,507.23377123364577,81.6481174426047,1058.71057918002,0.0,411978.5521702946,3.16841829014345,852.891330871833,65.65396713558579,5277.200471823279,80.0,0.0,1.0,12.931799304532099,10.0,6.562217208296651,1.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Greys,10.0,693.6048813569431,91783.7861768599,231.201627118981,1.0,396.985900664212,1.0,-1.0,-1.0,0.6869019079022111,0.828724519116804,858.391920104623,8.94945244770497,60.8127889921889,2.1519999999999997,9848.0,29.8432467970997,584.3750581904251,5138.60912302297,64112.2900149039,1.0,278387.42740373535,24.173850710849198,138.623846692835,37.1820278465748,53695.3940095832,30.0,0.0,2.0,796.364947837331,8.0,461.457610799053,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
Pinks,3.0,1008.7019124661999,244161.751117327,336.23397082206503,0.0,726.166218482836,0.0,-1.0,1.0,0.5716638141311711,0.345948847942054,518.088031327352,7.2752532223239506,12.6814486226067,3.327,6673.0,20.370105234906102,646.099485107724,8553.8611550438,75630.6632413785,1.0,527317.376865661,25.418487073540103,269.28484553124804,62.522790953516996,113399.517105595,100.0,2.0,2.0,906.233956674635,11.0,504.255596458799,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Turquoises,10.0,332.361546436575,4842.83916684019,110.787182145525,1.0,43.712991639040396,1.0,-1.0,-1.0,0.902271939441562,0.079030915396288,459.21544288285105,4.49227557983249,7.243003463372589,8.329,7671.0,41.086258855648296,21.3335455089226,479.797007408249,3388.32755995978,0.0,1910.82563803482,4.61882512214119,805.095730201186,45.6720039946958,12394.586909891299,80.0,2.0,2.0,43.97416536937529,14.0,40.8053504948818,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Purples,2.0,864.5259934697771,132630.559379611,288.175331156592,0.0,460.242585121004,1.0,-1.0,1.0,0.58128715492785,0.890487248776481,927.261426113546,0.24779138388112198,17.5927164731547,6.553,3447.0,44.3196838255972,507.827719381285,5618.08128997261,59266.35943044,1.0,211823.237158865,22.5350331568712,50.262259535024796,42.9106541676447,83343.1968183682,90.0,1.0,3.0,738.2000305830859,12.0,470.26164925565905,1.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Purples,2.0,683.9516120129799,68783.4533224891,227.983870670993,1.0,301.70315610507197,1.0,-1.0,1.0,0.8682445921003822,0.535374101717025,409.84103269875,0.516631051432341,81.7567562917247,5.962999999999999,4037.0,49.735444155521705,404.121090811649,3825.27374267401,46246.5824182538,1.0,91024.79440376109,20.102763263085198,249.836925168999,33.6311401799321,52214.6291567992,70.0,2.0,3.0,584.9215038526361,11.0,382.08441302329004,1.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
Purples,4.0,962.6557464309531,142270.889640054,320.885248810318,0.0,443.36999026139097,1.0,1.0,-1.0,0.342116243438795,0.33178579993546004,878.502414794639,5.357665007468309,10.3069514269009,6.157,3843.0,55.3306195652112,364.46596922002294,5162.63184105395,47451.433851829,0.0,196576.948264386,19.090991834371103,150.400723046014,80.3054028190672,103298.22815287,90.0,1.0,1.0,606.201294797714,14.0,467.689846947109,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Khakis,2.0,124.27717285463999,35865.6113127373,41.4257242848801,0.0,865.781152457191,0.0,-1.0,1.0,0.929012562381104,0.639504775637761,299.97863760217996,3.6133263097144703,81.1433501075953,11.616,4384.0,7.13281857315451,825.625178636983,10309.061881845899,103159.96466796599,-1.0,749577.003950102,28.733694134882498,681.23275527233,24.028081889264303,1767.51635681178,70.0,1.0,1.0,1316.41622787194,13.0,973.550903705876,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
Oranges,4.0,961.879308427374,122746.59243216,320.626436142458,1.0,382.833661219446,1.0,-1.0,-1.0,0.46083824452944105,0.190653890371323,714.4470706116409,2.56383899832144,66.38450536411261,7.14,4860.0,21.5570523636416,287.60250665704103,4403.54162550854,40033.338787141896,0.0,146561.612162685,16.9588474448307,246.30754292513902,1.09769084956497,103131.937989556,50.0,0.0,2.0,525.7553180665,10.0,457.259391906436,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
Browns,7.0,231.802551782708,37392.7266245142,77.26751726090271,0.0,483.93850288023805,1.0,-1.0,1.0,0.501455024117604,0.937900956254452,589.307895861566,7.93159798486158,27.534958627075,1.2830000000000001,8717.0,93.559896829538,384.930389442616,5609.24580768761,48392.240280082195,0.0,234196.47456996603,19.6196429489075,148.55462637047,39.286325220018604,6057.536740924809,90.0,0.0,1.0,598.5454306930931,9.0,407.428459813431,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Blues,5.0,1299.17051158578,413473.94895245705,433.056837195258,1.0,954.779865918681,0.0,-1.0,1.0,0.322492699371651,0.826500666094944,473.514877725393,0.17134421039372696,73.00742345396431,9.123,4877.0,36.3584572216496,38.6509029194713,9625.10046502575,23209.6760743298,-1.0,911604.592363695,6.21698503452206,727.4940116578281,49.452402535825996,187981.281078756,70.0,2.0,0.0,214.74958444014197,10.0,168.971570441499,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Yellows,1.0,1105.06445172445,192274.880549184,368.354817241482,0.0,521.9828044847701,0.0,-1.0,1.0,0.11488607688807001,0.634625219274312,98.38568908162421,3.32961330655962,33.9745075441897,5.276,8724.0,43.895167298615,526.991634102512,6273.81131305272,60479.8442353046,-0.04090909090909091,272466.048177785,22.9562983536656,95.81650179494991,54.525426379405005,136063.626202247,100.0,2.0,4.0,731.856095289925,12.0,410.73068829837405,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Pinks,6.0,927.7247930907221,217835.558608609,309.241597696907,1.0,704.418681803969,0.0,-1.0,-1.0,0.736775148427114,0.0860296464525163,240.931228734553,0.0414282619021833,51.812774637789005,3.688,6312.0,54.9779669148847,642.345522878023,8328.87786379573,75142.6419767035,1.0,496205.67927444103,25.344536351608895,249.39391574812902,3.7046652985736697,95949.60734383279,70.0,0.0,2.0,904.637242157448,6.0,512.16880677366,1.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Purples,1.0,74.4609435069161,12446.6734037838,24.820314502305397,1.0,501.471220383921,0.0,1.0,-1.0,0.915475083515048,0.32577028241939804,435.03264337778097,2.13529878295958,98.1567282462493,4.2989999999999995,5701.0,32.4043755186722,467.40172679931703,5949.51565743784,57508.511364995706,1.0,251473.38487333898,20.436377768097856,32.8723428646003,32.2040101513267,650.868326495655,90.0,2.0,2.0,722.794816908292,13.0,498.43791091936765,0.0,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Browns,4.0,444.73098590529503,44791.8246821595,148.243661968432,1.0,302.150014964538,1.0,1.0,-1.0,0.20337495207786602,0.447475053137168,129.61534829810302,4.993970931973309,12.5261021545157,5.486000000000001,4514.0,37.6218290766701,362.255934816987,3746.01201927935,43142.973380511896,1.0,91294.6315430703,19.0330222197366,263.986369465835,82.7988925389946,22134.4269757791,100.0,2.0,4.0,552.461611109042,10.0,392.432536554601,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Khakis,2.0,336.70355257056195,49.1179005542835,112.234517523521,1.0,0.43763631401533903,1.0,-1.0,-1.0,0.9328607961069789,0.9269647463224829,766.501632751897,9.915732408408081,41.6711604688317,6.1339999999999995,9866.0,18.9858322497457,2.5625538546592,9.50147084947179,233.290542670695,0.0,0.19152554334493202,1.6007978806392802,863.771395441873,18.487017950974398,12718.821441261001,60.0,2.0,1.0,2.8032450779795597,8.0,0.9063659547694901,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Purples,3.0,747.027705579079,107677.196170974,249.009235193026,0.0,432.422500665509,1.0,1.0,1.0,0.8998209261335429,0.111670939251781,759.7254524007441,2.37225021701306,90.3684910852462,4.058,5942.0,60.842768498696394,454.026807284933,5232.27862122496,54641.5689507688,0.0,186989.21908181199,21.307904807487102,84.93988186965801,86.51962082367389,62264.608446609,60.0,0.0,4.0,690.3064169851759,12.0,476.88008072437003,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Turquoises,6.0,239.344207121978,78535.54296582099,79.78140237399259,0.0,984.3840873800219,0.0,1.0,-1.0,0.670783423585817,0.6626985815819351,428.513919236138,4.54117663670331,53.442326840013294,10.987,5013.0,23.2544959522784,985.6611729929331,11815.163219786102,118328.33872849,0.0,969012.031486998,31.395241247567,842.233377054285,60.80752301495521,6454.8535671349,80.0,0.0,1.0,742.967476728976,10.0,988.735452330213,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
Greens,5.0,990.027790954563,94688.3759638767,330.009263651521,0.0,286.92641811371897,1.0,1.0,-1.0,0.0147388894110918,0.303774655563757,875.589762814343,4.56882232101634,57.3952748207375,6.263999999999999,3736.0,83.7458935566247,502.999424198168,3875.2630295335207,59758.6493135808,1.0,82760.6496435584,22.427648655134803,253.098337392943,73.0330134276301,109246.12335947099,70.0,2.0,4.0,799.673564237423,13.0,636.5628812954,1.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
Purples,3.0,158.397743639128,54002.849602557675,52.799247879709206,0.0,403.515351920617,1.0,1.0,-1.0,0.887432616902515,0.9732020329684019,173.271233215928,1.6487970924936202,24.4386467849836,4.192,5808.0,45.7572967512533,426.420986888563,4887.99549298329,52785.0803089628,0.0,162824.639235619,20.649963362886698,122.09320065072201,38.729378697462394,2850.55982454269,80.0,2.0,2.0,680.90521415758,10.0,513.549581531622,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
